,number,name,name_feeder_T,power_T,voltage_l,subscriber,Trs,fake_sect,sec_short
986,433,Стечкин,11,40000,10,"ООО ""ТранзитЭнерго""",Т-1,1 СкШ 10 кВ ПС Стечкин,1 СкШ 10 кВ
987,433,Стечкин,21,40000,10,ООО ПКФ Альтаир (Промстройдеталь),Т-1,1 СкШ 10 кВ ПС Стечкин,1 СкШ 10 кВ
988,433,Стечкин,23,40000,10,АО Тул. гор. электр. сети,Т-1,1 СкШ 10 кВ ПС Стечкин,1 СкШ 10 кВ
989,433,Стечкин,27,40000,10,Ленинский РЭС,Т-1,1 СкШ 10 кВ ПС Стечкин,1 СкШ 10 кВ
990,433,Стечкин,25,40000,10,ООО Гиперглобус,Т-1,1 СкШ 10 кВ ПС Стечкин,1 СкШ 10 кВ
991,433,Стечкин,2,40000,10,ООО Ин-Групп,Т-2,2 СкШ 10 кВ ПС Стечкин,2 СкШ 10 кВ
992,433,Стечкин,6,40000,10,ООО Ин-Групп,Т-2,2 СкШ 10 кВ ПС Стечкин,2 СкШ 10 кВ
993,433,Стечкин,8,40000,10,ООО Матч Поинт,Т-2,2 СкШ 10 кВ ПС Стечкин,2 СкШ 10 кВ
994,433,Стечкин,20,40000,10,ООО ПКФ Альтаир (Промстройдеталь),Т-2,2 СкШ 10 кВ ПС Стечкин,2 СкШ 10 кВ
995,433,Стечкин,22,40000,10,ООО Гиперглобус,Т-2,2 СкШ 10 кВ ПС Стечкин,2 СкШ 10 кВ
996,433,Стечкин,28,40000,10,АО Тул. гор. электр. сети,Т-2,2 СкШ 10 кВ ПС Стечкин,2 СкШ 10 кВ
997,433,Стечкин,30,40000,10,"ООО ""ТранзитЭнерго""",Т-2,2 СкШ 10 кВ ПС Стечкин,2 СкШ 10 кВ
998,433,Стечкин,Малёвка,40000,10,Ленинский РЭС,Т-2,2 СкШ 10 кВ ПС Стечкин,2 СкШ 10 кВ
999,999,РП Китаевка,104,6300,10,"ООО ""Жилстрой""",Т-2,2 СкШ 10 кВ ПС РП Китаевка,2 СкШ 10 кВ
1000,999,РП Китаевка,303,6300,10,"ООО ""Жилстрой""",Т-2,2 СкШ 10 кВ ПС РП Китаевка,2 СкШ 10 кВ
